Epoch	Learning Rate	Train Loss	
873.000000	0.001000	0.273602	
874.000000	0.001000	0.276352	
875.000000	0.001000	0.274355	
876.000000	0.001000	0.274624	
877.000000	0.001000	0.275733	
878.000000	0.001000	0.274448	
879.000000	0.001000	0.273977	
880.000000	0.001000	0.271264	
881.000000	0.001000	0.278963	
882.000000	0.001000	0.269574	
883.000000	0.001000	0.272805	
884.000000	0.001000	0.275982	
885.000000	0.001000	0.276820	
886.000000	0.001000	0.270080	
887.000000	0.001000	0.268455	
888.000000	0.001000	0.268214	
889.000000	0.001000	0.271581	
890.000000	0.001000	0.274093	
891.000000	0.001000	0.272187	
892.000000	0.001000	0.275884	
893.000000	0.001000	0.268888	
894.000000	0.001000	0.274731	
895.000000	0.001000	0.274543	
896.000000	0.001000	0.272272	
897.000000	0.001000	0.271966	
898.000000	0.001000	0.272442	
899.000000	0.001000	0.272727	
900.000000	0.001000	0.270202	
901.000000	0.001000	0.276739	
902.000000	0.001000	0.273182	
903.000000	0.001000	0.269634	
904.000000	0.001000	0.279076	
905.000000	0.001000	0.276807	
906.000000	0.001000	0.268757	
907.000000	0.001000	0.270803	
908.000000	0.001000	0.270087	
909.000000	0.001000	0.273484	
910.000000	0.001000	0.276195	
911.000000	0.001000	0.269382	
912.000000	0.001000	0.270212	
913.000000	0.001000	0.270328	
914.000000	0.001000	0.274137	
915.000000	0.001000	0.270186	
916.000000	0.001000	0.269909	
917.000000	0.001000	0.271298	
918.000000	0.001000	0.275383	
919.000000	0.001000	0.269519	
920.000000	0.001000	0.271288	
921.000000	0.001000	0.272618	
922.000000	0.001000	0.272557	
923.000000	0.001000	0.267044	
924.000000	0.001000	0.275390	
925.000000	0.001000	0.275754	
926.000000	0.001000	0.269147	
927.000000	0.001000	0.269507	
928.000000	0.001000	0.270212	
929.000000	0.001000	0.269024	
930.000000	0.001000	0.271034	
931.000000	0.001000	0.270191	
932.000000	0.001000	0.269041	
933.000000	0.001000	0.267427	
934.000000	0.001000	0.270452	
935.000000	0.001000	0.271711	
936.000000	0.001000	0.272014	
937.000000	0.001000	0.269947	
938.000000	0.001000	0.272676	
939.000000	0.001000	0.267867	
940.000000	0.001000	0.271814	
941.000000	0.001000	0.273451	
942.000000	0.001000	0.266918	
943.000000	0.001000	0.272025	
944.000000	0.001000	0.272239	
945.000000	0.001000	0.266878	
946.000000	0.001000	0.266759	
947.000000	0.001000	0.273279	
948.000000	0.001000	0.267298	
949.000000	0.001000	0.271903	
950.000000	0.001000	0.267593	
951.000000	0.001000	0.269311	
952.000000	0.001000	0.270527	
953.000000	0.001000	0.269445	
954.000000	0.001000	0.264733	
955.000000	0.001000	0.264623	
956.000000	0.001000	0.268331	
957.000000	0.001000	0.269576	
958.000000	0.001000	0.273134	
959.000000	0.001000	0.271576	
960.000000	0.001000	0.268287	
961.000000	0.001000	0.268197	
962.000000	0.001000	0.268504	
963.000000	0.001000	0.268801	
964.000000	0.001000	0.267379	
965.000000	0.001000	0.264459	
966.000000	0.001000	0.273168	
967.000000	0.001000	0.270664	
968.000000	0.001000	0.270819	
969.000000	0.001000	0.274364	
970.000000	0.001000	0.270123	
971.000000	0.001000	0.265385	
972.000000	0.001000	0.272656	
973.000000	0.001000	0.268709	
974.000000	0.001000	0.270573	
975.000000	0.001000	0.266399	
976.000000	0.001000	0.265302	
977.000000	0.001000	0.269222	
978.000000	0.001000	0.269569	
979.000000	0.001000	0.272090	
980.000000	0.001000	0.270465	
981.000000	0.001000	0.270895	
982.000000	0.001000	0.271748	
983.000000	0.001000	0.267856	
984.000000	0.001000	0.270360	
985.000000	0.001000	0.269165	
986.000000	0.001000	0.262703	
987.000000	0.001000	0.272485	
988.000000	0.001000	0.268325	
989.000000	0.001000	0.270929	
990.000000	0.001000	0.268351	
991.000000	0.001000	0.269861	
992.000000	0.001000	0.270881	
993.000000	0.001000	0.272054	
994.000000	0.001000	0.265310	
995.000000	0.001000	0.271109	
996.000000	0.001000	0.273466	
997.000000	0.001000	0.268871	
998.000000	0.001000	0.269499	
999.000000	0.001000	0.268881	
1000.000000	0.001000	0.267935	
1001.000000	0.001000	0.268775	
1002.000000	0.001000	0.265859	
1003.000000	0.001000	0.268425	
1004.000000	0.001000	0.270421	
1005.000000	0.001000	0.267287	
1006.000000	0.001000	0.267536	
1007.000000	0.001000	0.273587	
1008.000000	0.001000	0.266358	
1009.000000	0.001000	0.268220	
1010.000000	0.001000	0.274475	
1011.000000	0.001000	0.269414	
1012.000000	0.001000	0.268967	
1013.000000	0.001000	0.266402	
1014.000000	0.001000	0.265940	
1015.000000	0.001000	0.264240	
1016.000000	0.001000	0.265210	
1017.000000	0.001000	0.267940	
1018.000000	0.001000	0.264848	
1019.000000	0.001000	0.261569	
1020.000000	0.001000	0.272387	
1021.000000	0.001000	0.268835	
1022.000000	0.001000	0.269484	
1023.000000	0.001000	0.261640	
1024.000000	0.001000	0.267085	
1025.000000	0.001000	0.265444	
1026.000000	0.001000	0.270013	
1027.000000	0.001000	0.269299	
1028.000000	0.001000	0.263438	
1029.000000	0.001000	0.262700	
1030.000000	0.001000	0.266217	
1031.000000	0.001000	0.265826	
1032.000000	0.001000	0.264674	
1033.000000	0.001000	0.270445	
1034.000000	0.001000	0.268404	
1035.000000	0.001000	0.267256	
1036.000000	0.001000	0.269257	
1037.000000	0.001000	0.268250	
1038.000000	0.001000	0.273791	
1039.000000	0.001000	0.266928	
1040.000000	0.001000	0.263283	
1041.000000	0.001000	0.265018	
1042.000000	0.001000	0.264834	
1043.000000	0.001000	0.268513	
1044.000000	0.001000	0.266918	
1045.000000	0.001000	0.264999	
1046.000000	0.001000	0.269176	
1047.000000	0.001000	0.268091	
1048.000000	0.001000	0.268603	
1049.000000	0.001000	0.264216	
1050.000000	0.001000	0.259606	
1051.000000	0.001000	0.265554	
1052.000000	0.001000	0.263424	
1053.000000	0.001000	0.267657	
1054.000000	0.001000	0.262057	
1055.000000	0.001000	0.270726	
1056.000000	0.001000	0.269304	
1057.000000	0.001000	0.266047	
1058.000000	0.001000	0.267228	
1059.000000	0.001000	0.267613	
1060.000000	0.001000	0.265890	
1061.000000	0.001000	0.262782	
1062.000000	0.001000	0.270157	
1063.000000	0.001000	0.264363	
1064.000000	0.001000	0.262837	
1065.000000	0.001000	0.264256	
1066.000000	0.001000	0.265151	
1067.000000	0.001000	0.265748	
1068.000000	0.001000	0.270224	
1069.000000	0.001000	0.262690	
1070.000000	0.001000	0.265760	
1071.000000	0.001000	0.269844	
1072.000000	0.001000	0.259493	
1073.000000	0.001000	0.267524	
1074.000000	0.001000	0.262419	
1075.000000	0.001000	0.263579	
1076.000000	0.001000	0.262632	
1077.000000	0.001000	0.261580	
1078.000000	0.001000	0.264045	
1079.000000	0.001000	0.265582	
1080.000000	0.001000	0.268456	
1081.000000	0.001000	0.265614	
1082.000000	0.001000	0.268314	
1083.000000	0.001000	0.260737	
1084.000000	0.001000	0.258810	
1085.000000	0.001000	0.264910	
1086.000000	0.001000	0.262459	
1087.000000	0.001000	0.264553	
1088.000000	0.001000	0.265344	
1089.000000	0.001000	0.266337	
1090.000000	0.001000	0.265087	
1091.000000	0.001000	0.265340	
1092.000000	0.001000	0.260599	
1093.000000	0.001000	0.261461	
1094.000000	0.001000	0.264698	
1095.000000	0.001000	0.267638	
1096.000000	0.001000	0.269713	
1097.000000	0.001000	0.263906	
1098.000000	0.001000	0.264280	
1099.000000	0.001000	0.268539	
1100.000000	0.001000	0.260486	
1101.000000	0.001000	0.266232	
1102.000000	0.001000	0.271205	
1103.000000	0.001000	0.265195	
1104.000000	0.001000	0.260183	
1105.000000	0.001000	0.266125	
1106.000000	0.001000	0.259288	
1107.000000	0.001000	0.269976	
1108.000000	0.001000	0.264213	
1109.000000	0.001000	0.258538	
1110.000000	0.001000	0.263244	
1111.000000	0.001000	0.268532	
1112.000000	0.001000	0.259002	
1113.000000	0.001000	0.261865	
1114.000000	0.001000	0.263589	
1115.000000	0.001000	0.266226	
1116.000000	0.001000	0.265783	
1117.000000	0.001000	0.261131	
1118.000000	0.001000	0.261763	
1119.000000	0.001000	0.263144	
1120.000000	0.001000	0.260637	
1121.000000	0.001000	0.264605	
1122.000000	0.001000	0.261970	
1123.000000	0.001000	0.263500	
1124.000000	0.001000	0.263017	
1125.000000	0.001000	0.264449	
1126.000000	0.001000	0.268328	
1127.000000	0.001000	0.262721	
1128.000000	0.001000	0.266490	
1129.000000	0.001000	0.259886	
1130.000000	0.001000	0.258503	
1131.000000	0.001000	0.263843	
1132.000000	0.001000	0.268860	
1133.000000	0.001000	0.265306	
1134.000000	0.001000	0.265614	
1135.000000	0.001000	0.265024	
1136.000000	0.001000	0.259855	
1137.000000	0.001000	0.261389	
1138.000000	0.001000	0.256224	
1139.000000	0.001000	0.262977	
1140.000000	0.001000	0.262792	
1141.000000	0.001000	0.263171	
1142.000000	0.001000	0.263415	
1143.000000	0.001000	0.263933	
1144.000000	0.001000	0.262373	
1145.000000	0.001000	0.261095	
1146.000000	0.001000	0.262767	
1147.000000	0.001000	0.264419	
1148.000000	0.001000	0.264899	
1149.000000	0.001000	0.267658	
1150.000000	0.001000	0.261351	
1151.000000	0.001000	0.268107	
1152.000000	0.001000	0.263445	
1153.000000	0.001000	0.265480	
1154.000000	0.001000	0.264530	
1155.000000	0.001000	0.261506	
1156.000000	0.001000	0.265578	
1157.000000	0.001000	0.266786	
1158.000000	0.001000	0.261501	
1159.000000	0.001000	0.258568	
1160.000000	0.001000	0.263993	
1161.000000	0.001000	0.266244	
1162.000000	0.001000	0.261713	
1163.000000	0.001000	0.263438	
1164.000000	0.001000	0.266957	
1165.000000	0.001000	0.264193	
1166.000000	0.001000	0.266785	
1167.000000	0.001000	0.266309	
1168.000000	0.001000	0.260739	
1169.000000	0.001000	0.263699	
1170.000000	0.001000	0.266675	
1171.000000	0.001000	0.262965	
1172.000000	0.001000	0.256600	
1173.000000	0.001000	0.263867	
1174.000000	0.001000	0.261942	
1175.000000	0.001000	0.266306	
1176.000000	0.001000	0.264932	
1177.000000	0.001000	0.259118	
1178.000000	0.001000	0.265285	
1179.000000	0.001000	0.261815	
1180.000000	0.001000	0.262226	
1181.000000	0.001000	0.267505	
1182.000000	0.001000	0.259878	
1183.000000	0.001000	0.261051	
1184.000000	0.001000	0.259764	
1185.000000	0.001000	0.260198	
1186.000000	0.001000	0.258716	
1187.000000	0.001000	0.264281	
1188.000000	0.001000	0.262663	
1189.000000	0.001000	0.262273	
1190.000000	0.001000	0.260556	
1191.000000	0.001000	0.265191	
1192.000000	0.001000	0.262615	
1193.000000	0.001000	0.261424	
1194.000000	0.001000	0.265177	
1195.000000	0.001000	0.264975	
1196.000000	0.001000	0.268714	
1197.000000	0.001000	0.261446	
1198.000000	0.001000	0.265668	
1199.000000	0.001000	0.253388	
1200.000000	0.001000	0.264263	
